label,slope,dem,fault_distance
1,86.31625,741,50.0
1,86.43061,897,50.0
0,26.56505,185,50.0
0,81.8078,1351,50.0
0,83.78232,1245,50.0
0,83.66949,863,50.0
0,48.189682,778,50.0
1,86.58758,1107,50.0
1,68.58328,168,50.0
0,80.30342,753,50.0
1,85.23636,1128,50.0
0,84.087746,615,50.0
1,85.751976,918,50.0
0,35.26439,812,50.0
0,57.688465,706,50.0
0,81.2792,1362,50.0
1,86.65369,1199,50.0
1,87.18802,1162,50.0
0,88.12388,1505,50.0
0,84.71802,983,50.0
1,85.80918,1224,50.0
0,83.66949,845,50.0
0,60.982857,807,50.0
1,85.42608,452,50.0
0,80.66413,1248,50.0
1,86.81156,1121,50.0
0,26.56505,780,50.0
1,86.74538,1283,50.0
0,80.56977,914,50.0
0,35.26439,170,50.0
0,81.82866,285,50.0
1,87.13491,1128,50.0
0,83.1962,1074,50.0
1,85.86413,1316,50.0
1,86.19644,675,50.0
1,86.7726,1349,50.0
0,83.30163,881,50.0
0,82.33774,1160,50.0
0,82.33774,1091,50.0
1,86.87851,1481,50.0
0,83.66949,866,50.0
1,85.59154,1362,50.0
0,87.886856,1161,50.0
1,87.53133,1392,50.0
0,87.32176,1442,50.0
1,86.310524,1476,50.0
1,85.24047,800,50.0
1,86.41141,1152,50.0
0,79.857895,443,50.0
0,68.58328,198,50.0
1,86.39725,907,50.0
0,83.78232,1126,50.0
1,85.63017,448,50.0
1,86.08257,713,50.0
1,85.33604,1835,50.0
0,35.26439,185,50.0
1,86.41843,716,50.0
0,84.43273,1086,50.0
1,85.737305,853,50.0
0,83.30163,1043,50.0
0,48.189682,778,50.0
0,48.189682,772,50.0
1,86.87851,664,50.0
1,87.13491,719,50.0
0,35.26439,776,50.0
0,83.92379,1076,50.0
1,85.35142,1223,50.0
0,84.05602,623,50.0
0,87.61818,857,50.0
1,86.42541,1533,50.0
1,86.39725,1003,50.0
0,82.88871,1398,50.0
0,26.56505,159,50.0
0,48.189682,791,50.0
0,84.58403,852,50.0
1,86.545975,1340,50.0
0,72.65393,175,50.0
0,84.88891,984,50.0
1,85.33604,1042,50.0
0,63.434948,774,50.0
0,79.34469,879,50.0
0,83.477554,586,50.0
0,77.54542,1008,50.0
1,87.24866,1298,50.0
0,68.198586,823,50.0
0,83.1962,926,50.0
0,84.80557,697,50.0
1,57.688465,778,50.0
0,83.86309,1381,50.0
1,86.29319,1107,50.0
0,76.06791,490,50.0
1,86.53018,586,50.0
0,83.94925,227,50.0
0,84.45883,1094,50.0
1,71.56505,777,50.0
1,87.12501,1162,50.0
1,85.30087,992,50.0
1,85.514534,323,50.0
0,87.90179,914,50.0
0,84.91414,1512,50.0
0,87.90179,1462,50.0
1,87.07962,750,50.0
1,86.64654,668,50.0
1,82.519485,408,50.0
0,45.0,765,50.0
0,84.50995,1277,50.0
0,84.58403,1038,50.0
0,26.56505,149,50.0
0,83.3244,1453,50.0
1,85.483284,1449,50.0
1,85.91697,1043,50.0
1,86.16462,257,50.0
1,26.56505,161,50.0
0,83.745384,1508,50.0
1,85.381714,939,50.0
1,86.64654,1475,50.0
0,82.88871,602,50.0
1,86.05481,1181,50.0
1,83.69827,840,50.0
1,86.65083,1061,50.0
1,85.834175,1106,50.0
0,84.76781,976,50.0
1,85.84241,712,50.0
0,68.198586,1024,50.0
0,80.537674,1208,50.0
0,81.2792,858,50.0
0,26.56505,794,50.0
1,86.16462,1152,50.0
0,84.32453,764,50.0
1,86.85509,637,50.0
0,81.869896,796,50.0
0,35.26439,812,50.0
0,71.06817,216,50.0
1,35.26439,789,50.0
1,86.064125,1001,50.0
0,35.26439,150,50.0
0,35.26439,783,50.0
0,83.550285,344,50.0
0,84.91414,779,50.0
0,84.65519,853,50.0
1,86.19434,1498,50.0
1,86.30862,508,50.0
1,87.12411,1796,50.0
1,85.24047,953,50.0
0,79.524315,962,50.0
0,84.91414,932,50.0
0,83.29016,1271,50.0
0,84.56578,1325,50.0
0,48.189682,198,50.0
1,85.751976,709,50.0
0,84.289406,1194,50.0
0,83.30163,341,50.0
1,85.19042,1215,50.0
1,86.92383,1683,50.0
1,86.40435,701,50.0
1,85.80918,1223,50.0
0,45.0,774,50.0
0,81.635,815,50.0
1,87.12501,848,50.0
0,83.94925,853,50.0
1,87.10581,1245,50.0
1,85.304825,829,50.0
1,86.40435,584,50.0
0,63.434948,1370,50.0
1,84.98765,1151,50.0
1,86.74143,578,50.0
1,60.982857,173,50.0
0,57.688465,687,50.0
0,84.56578,600,50.0
0,35.26439,171,50.0
1,84.11897,1460,50.0
1,85.94773,348,50.0
0,84.45234,1003,50.0
0,77.760445,207,50.0
0,45.0,771,50.0
0,84.52875,936,50.0
1,87.14116,1547,50.0
1,85.30087,1003,50.0
0,83.99924,915,50.0
0,87.5639,852,50.0
1,86.285416,1120,50.0
1,86.72818,1003,50.0
0,69.62547,790,50.0
0,82.70372,637,50.0
1,85.07179,955,50.0
0,84.85294,1409,50.0
0,83.110664,1025,50.0
1,86.0072,691,50.0
1,54.73561,822,50.0
0,82.79088,629,50.0
0,69.62547,669,50.0
0,82.53537,1172,50.0
0,45.0,777,50.0
1,85.749054,1028,50.0
1,84.958626,994,50.0
1,86.639336,981,50.0
0,82.33774,1069,50.0
0,79.480255,1128,50.0
1,85.396645,1089,50.0
1,85.834175,952,50.0
1,86.86334,596,50.0
1,86.64654,1617,50.0
0,84.88891,1263,50.0
0,83.59076,1068,50.0
0,35.26439,772,50.0
0,48.189682,189,50.0
0,82.42198,1627,50.0
1,85.15617,1591,50.0
0,60.982857,805,50.0
0,35.26439,772,50.0
0,56.309933,172,50.0
0,57.688465,171,50.0
0,88.03554,1041,50.0
1,85.6142,1189,50.0
1,86.484764,751,50.0
0,65.90515,635,50.0
0,79.695145,885,50.0
0,82.40536,143,50.0
1,85.14314,931,50.0
0,48.189682,772,50.0
1,86.63499,1013,50.0
1,86.18592,1347,50.0
1,86.95976,913,50.0
1,85.594795,1505,50.0
1,86.38111,1159,50.0
1,85.89345,941,50.0
0,57.688465,780,50.0
0,68.198586,861,50.0
0,60.982857,169,50.0
0,74.638596,1434,50.0
0,45.0,192,50.0
0,57.688465,798,50.0
0,54.73561,774,50.0
0,26.56505,772,50.0
1,85.85332,1010,50.0
1,48.189682,784,50.0
0,26.56505,770,50.0
0,82.04803,791,50.0
0,69.62547,708,50.0
1,83.99924,922,50.0
0,78.69006,1344,50.0
1,86.82505,1314,50.0
0,78.52107,203,50.0
0,71.06817,162,50.0
1,86.25178,1432,50.0
0,84.76781,748,50.0
1,85.52481,818,50.0
0,83.369255,741,50.0
1,78.90419,870,50.0
1,85.64283,821,50.0
0,84.55966,1116,50.0
0,57.688465,778,50.0
0,81.95053,1536,50.0
0,84.85294,696,50.0
1,86.13638,2201,50.0
0,64.12331,784,50.0
0,76.73732,1056,50.0
0,79.480255,1155,50.0
0,87.400116,1833,50.0
1,86.310524,1318,50.0
1,85.97532,847,50.0
0,87.76581,960,50.0
1,85.6142,513,50.0
0,45.0,778,50.0
1,84.063995,806,50.0
1,81.123604,726,50.0
0,88.04072,1069,50.0
0,71.06817,146,50.0
0,88.55117,1566,50.0
1,86.89688,1434,50.0
0,87.27754,997,50.0
0,88.65211,982,50.0
1,85.743195,588,50.0
0,84.32453,872,50.0
0,56.309933,802,50.0
0,82.94286,1091,50.0
0,87.41472,1355,50.0
1,85.396645,824,50.0
0,79.155495,365,50.0
1,87.156166,743,50.0
0,87.3653,1339,50.0
0,48.189682,817,50.0
0,80.60154,183,50.0
0,88.50084,830,50.0
1,56.309933,779,50.0
1,87.72074,1358,50.0
0,72.4516,901,50.0
0,87.5639,407,50.0
1,86.82139,1051,50.0
0,84.71802,1069,50.0
0,83.047554,361,50.0
0,45.0,173,50.0
0,35.26439,768,50.0
0,74.638596,144,50.0
0,84.93406,769,50.0
0,81.123604,796,50.0
0,35.26439,774,50.0
0,78.69006,692,50.0
1,85.03492,969,50.0
1,64.12331,174,50.0
0,26.56505,789,50.0
1,86.0072,1147,50.0
0,56.309933,801,50.0
1,85.97532,961,50.0
1,48.189682,193,50.0
1,86.285416,1110,50.0
0,57.688465,769,50.0
0,26.56505,169,50.0
0,87.28671,1034,50.0
1,86.31435,1477,50.0
0,48.189682,163,50.0
1,86.41141,813,50.0
0,84.45234,420,50.0
0,65.90515,785,50.0
0,84.76781,227,50.0
1,86.54284,839,50.0
0,26.56505,773,50.0
1,86.071075,765,50.0
1,86.44609,564,50.0
0,77.760445,777,50.0
0,72.4516,790,50.0
1,87.68521,933,50.0
1,86.88659,1299,50.0
0,81.47448,833,50.0
1,86.35558,917,50.0
0,82.519485,1214,50.0
0,81.123604,1071,50.0
1,48.189682,775,50.0
0,80.9311,984,50.0
1,85.81198,1071,50.0
0,71.56505,678,50.0
1,85.66781,922,50.0
0,82.42198,893,50.0
1,86.840775,1196,50.0
1,85.695404,962,50.0
1,86.064125,837,50.0
1,87.35338,1384,50.0
0,73.398445,785,50.0
1,85.97532,739,50.0
1,85.85332,868,50.0
0,84.78948,572,50.0
0,87.32176,1999,50.0
0,83.745384,1293,50.0
1,85.19042,1440,50.0
1,85.86413,1267,50.0
1,85.68014,1069,50.0
0,83.66949,1214,50.0
1,86.63499,889,50.0
1,85.24457,711,50.0
0,35.26439,768,50.0
0,77.760445,873,50.0
1,86.59512,1334,50.0
0,81.2792,982,50.0
0,83.085625,281,50.0
1,85.03492,1349,50.0
1,85.304825,813,50.0
1,86.44609,1195,50.0
1,86.484764,981,50.0
0,26.56505,691,50.0
1,85.98027,1192,50.0
0,82.551155,1181,50.0
0,72.65393,180,50.0
1,26.56505,782,50.0
1,85.03026,403,50.0
1,85.7951,1008,50.0
0,26.56505,826,50.0
1,86.69843,991,50.0
1,85.44058,638,50.0
0,82.33774,699,50.0
1,86.91939,876,50.0
0,83.62063,1224,50.0
0,48.189682,792,50.0
1,85.44058,944,50.0
0,87.655365,1104,50.0
1,84.76781,1267,50.0
1,86.45121,1484,50.0
1,87.06818,932,50.0
0,74.0546,834,50.0
1,86.33888,933,50.0
0,56.309933,771,50.0
1,26.56505,176,50.0
0,80.9311,1119,50.0
0,68.198586,157,50.0
0,60.982857,780,50.0
0,87.46579,1274,50.0
0,83.047554,488,50.0
0,82.519485,596,50.0
1,85.507645,1228,50.0
1,86.295135,1283,50.0
0,83.466965,824,50.0
1,74.49864,984,50.0
0,87.75382,1096,50.0
0,63.434948,810,50.0
1,86.75062,1006,50.0
1,86.23767,1195,50.0
0,76.366974,1176,50.0
1,85.7951,1019,50.0
1,85.59154,1081,50.0
1,86.34633,345,50.0
0,77.47119,825,50.0
0,82.71847,1055,50.0
0,83.1962,1700,50.0
1,86.57541,868,50.0
0,87.42192,1207,50.0
0,88.05292,755,50.0
0,35.26439,777,50.0
0,48.189682,771,50.0
0,84.8109,1495,50.0
0,82.874985,942,50.0
1,83.8096,1405,50.0
0,82.71847,1064,50.0
0,57.688465,160,50.0
0,79.736565,157,50.0
0,80.56977,1345,50.0
1,85.177666,763,50.0
0,87.57212,1165,50.0
0,82.88871,890,50.0
1,87.10858,1350,50.0
0,82.92944,1157,50.0
0,48.189682,773,50.0
0,63.434948,776,50.0
0,54.73561,659,50.0
0,82.79088,976,50.0
1,85.63017,810,50.0
0,83.8096,953,50.0
1,86.064125,712,50.0
1,86.32573,1514,50.0
0,54.73561,770,50.0
0,74.206825,810,50.0
1,85.19042,1181,50.0
1,85.03492,396,50.0
0,48.189682,775,50.0
1,86.13638,1098,50.0
0,82.42198,412,50.0
1,85.91697,748,50.0
0,83.369255,706,50.0
0,64.12331,866,50.0
0,48.189682,770,50.0
0,81.89028,895,50.0
1,85.03026,916,50.0
1,86.2697,1141,50.0
1,85.88551,748,50.0
1,84.99244,1046,50.0
1,85.44058,820,50.0
1,85.56852,674,50.0
0,45.0,772,50.0
0,81.2792,1280,50.0
0,84.65519,782,50.0
1,87.24944,1201,50.0
0,84.35902,421,50.0
1,86.506065,943,50.0
1,86.42541,930,50.0
1,85.66781,889,50.0
1,85.12117,759,50.0
0,81.47448,847,50.0
0,82.53537,1230,50.0
1,85.56852,674,50.0
0,69.62547,134,50.0
0,83.62063,827,50.0
0,35.26439,682,50.0
0,45.0,805,50.0
0,84.289406,894,50.0
1,85.70448,992,50.0
0,64.12331,182,50.0
0,84.32453,1310,50.0
1,86.12535,1309,50.0
0,68.58328,843,50.0
0,84.58403,1057,50.0
0,56.309933,772,50.0
0,57.688465,812,50.0
1,85.66781,719,50.0
0,26.56505,190,50.0
1,85.56852,274,50.0
0,83.66949,851,50.0
0,84.56578,1040,50.0
0,83.466965,1092,50.0
1,86.45121,1295,50.0
0,68.58328,809,50.0
0,71.56505,827,50.0
0,82.33774,1020,50.0
0,82.42198,840,50.0
0,68.58328,784,50.0
1,86.85509,786,50.0
0,48.189682,169,50.0
1,85.37796,828,50.0
1,87.18802,1437,50.0
1,85.94773,1062,50.0
0,82.40536,1088,50.0
1,86.344475,850,50.0
1,85.10339,663,50.0
0,71.56505,896,50.0
0,84.67829,1224,50.0
1,70.52878,183,50.0
0,87.59944,1131,50.0
1,85.86413,712,50.0
0,84.88891,1041,50.0
0,45.0,781,50.0
0,83.369255,928,50.0
1,86.23767,849,50.0
0,79.736565,1461,50.0
0,48.189682,794,50.0
1,86.832344,429,50.0
0,26.56505,783,50.0
0,56.309933,774,50.0
1,85.5384,1055,50.0
1,87.07295,543,50.0
0,74.206825,1275,50.0
1,85.27699,946,50.0
0,80.69496,843,50.0
0,57.688465,207,50.0
0,83.56048,929,50.0
0,82.33774,1045,50.0
0,83.30163,981,50.0
1,85.098915,1041,50.0
0,87.67476,1027,50.0
0,87.337715,1373,50.0
1,85.27699,485,50.0
1,85.957825,687,50.0
0,83.466965,458,50.0
0,87.38731,1391,50.0
0,45.0,783,50.0
0,79.155495,812,50.0
1,87.07295,1388,50.0
0,75.28564,197,50.0
0,26.56505,776,50.0
1,85.514534,738,50.0
0,68.198586,251,50.0
1,86.10976,710,50.0
1,86.0072,1131,50.0
0,87.79168,942,50.0
1,85.53501,910,50.0
1,86.533356,1448,50.0
0,84.45883,838,50.0
0,84.11897,810,50.0
0,79.0068,860,50.0
0,45.0,771,50.0
1,68.58328,837,50.0
1,85.116745,1506,50.0
1,84.70676,728,50.0
1,87.12411,1151,50.0
1,86.38111,520,50.0
0,26.56505,772,50.0
0,79.975,597,50.0
0,63.434948,785,50.0
1,85.66781,1144,50.0
0,84.023766,975,50.0
1,86.83113,897,50.0
0,72.65393,776,50.0
1,85.10339,1605,50.0
0,84.23181,1072,50.0
1,86.35374,1497,50.0
1,85.70448,1007,50.0
1,86.95332,1008,50.0
0,88.25728,1671,50.0
1,85.601295,984,50.0
1,85.514534,1095,50.0
0,81.635,669,50.0
1,85.91697,1131,50.0
0,48.189682,778,50.0
0,82.285835,900,50.0
0,84.625885,1065,50.0
1,85.93755,1116,50.0
0,82.79088,857,50.0
1,35.26439,771,50.0
0,64.12331,814,50.0
0,87.84504,913,50.0
1,86.004776,1462,50.0
0,83.79145,285,50.0
1,86.89574,1245,50.0
0,48.189682,778,50.0
1,85.751976,987,50.0
1,85.99991,1147,50.0
0,74.638596,790,50.0
0,64.7606,184,50.0
0,87.797806,875,50.0
0,68.198586,835,50.0
0,45.0,786,50.0
0,63.434948,793,50.0
1,79.0068,786,50.0
1,86.68048,1977,50.0
1,84.61402,870,50.0
1,86.12535,1425,50.0
0,82.9958,1082,50.0
0,26.56505,776,50.0
1,85.751976,1254,50.0
1,85.12117,2019,50.0
0,48.189682,211,50.0
0,77.760445,836,50.0
0,64.12331,833,50.0
0,83.30163,971,50.0
1,86.910446,1011,50.0
0,84.20236,1173,50.0
1,87.10581,1747,50.0
1,87.23023,1437,50.0
1,69.62547,840,50.0
0,78.69006,937,50.0
1,85.594795,774,50.0
0,54.73561,812,50.0
0,45.0,770,50.0
0,81.98995,530,50.0
0,81.25383,920,50.0
0,84.52875,1454,50.0
0,63.434948,171,50.0
1,85.514534,1305,50.0
0,26.56505,767,50.0
0,54.73561,782,50.0
1,85.316605,613,50.0
0,81.2792,952,50.0
0,84.660995,719,50.0
0,80.56977,1094,50.0
0,26.56505,199,50.0
0,83.3244,1052,50.0
1,86.840775,1220,50.0
0,26.56505,774,50.0
1,85.594795,597,50.0
1,86.25178,1089,50.0
0,45.0,791,50.0
1,87.11317,872,50.0
1,85.86413,528,50.0
0,45.0,830,50.0
1,85.316605,851,50.0
0,84.8109,847,50.0
0,45.0,773,50.0
0,83.79145,1333,50.0
0,72.4516,216,50.0
1,87.03697,1049,50.0
0,0.0,768,50.0
1,86.74143,1078,50.0
0,84.289406,1227,50.0
0,71.79923,867,50.0
1,86.310524,1346,50.0
0,82.71847,989,50.0
0,54.73561,149,50.0
0,79.736565,1128,50.0
0,84.43273,921,50.0
0,56.309933,770,50.0
0,81.635,833,50.0
1,85.898705,1285,50.0
1,86.004776,1287,50.0
0,80.56977,509,50.0
0,35.26439,163,50.0
0,54.73561,770,50.0
1,86.32573,1025,50.0
1,86.07568,417,50.0
0,84.8109,957,50.0
0,48.189682,792,50.0
1,87.01291,1167,50.0
0,83.550285,1020,50.0
1,85.44058,950,50.0
1,84.958626,318,50.0
1,86.19644,491,50.0
0,84.65519,689,50.0
0,79.695145,430,50.0
1,76.73732,595,50.0
0,82.88871,561,50.0
1,85.99991,964,50.0
1,86.46642,1285,50.0
0,74.638596,867,50.0
0,78.030525,471,50.0
1,81.95053,989,50.0
1,86.2697,878,50.0
0,69.62547,921,50.0
0,48.189682,782,50.0
0,84.70676,618,50.0
0,84.52875,969,50.0
1,86.914925,1293,50.0
1,86.21516,976,50.0
1,85.78942,1113,50.0
0,45.0,169,50.0
1,85.304825,595,50.0
0,88.015015,1626,50.0
0,83.1962,817,50.0
1,85.19042,510,50.0
0,48.189682,768,50.0
0,84.58403,716,50.0
0,83.56048,1420,50.0
1,85.92473,599,50.0
0,80.050865,1009,50.0
0,84.023766,982,50.0
0,54.73561,788,50.0
0,84.61402,894,50.0
0,83.14771,233,50.0
0,83.8096,1097,50.0
1,45.0,177,50.0
0,84.20977,1108,50.0
0,48.189682,778,50.0
1,86.73084,1280,50.0
0,84.45883,339,50.0
1,87.09467,720,50.0
0,54.73561,209,50.0
1,86.32573,989,50.0
0,48.189682,780,50.0
1,87.03697,577,50.0
1,85.23636,842,50.0
0,83.59076,558,50.0
1,86.84198,568,50.0
1,85.42608,1063,50.0
0,45.0,782,50.0
0,84.289406,1231,50.0
0,78.74476,839,50.0
0,83.745384,1114,50.0
0,35.26439,774,50.0
1,87.06818,1141,50.0
1,82.47121,236,50.0
1,85.15617,1023,50.0
1,85.601295,1618,50.0
0,88.132126,784,50.0
0,82.79088,1214,50.0
0,35.26439,789,50.0
1,86.49955,642,50.0
0,84.35902,844,50.0
0,60.982857,867,50.0
0,35.26439,154,50.0
1,82.9958,1122,50.0
0,83.29016,1865,50.0
0,83.88933,658,50.0
0,83.8096,942,50.0
1,86.58758,872,50.0
1,85.7951,1233,50.0
0,84.063995,933,50.0
1,86.85509,1023,50.0
0,87.45205,1815,50.0
0,83.66949,764,50.0
0,83.92379,897,50.0
1,86.61744,1312,50.0
0,0.0,168,50.0
0,87.27214,1136,50.0
0,82.519485,238,50.0
0,54.73561,770,50.0
0,87.40811,1082,50.0
0,84.55966,971,50.0
1,86.71341,1186,50.0
0,48.189682,773,50.0
0,75.636696,614,50.0
0,26.56505,808,50.0
1,85.42608,1176,50.0
1,85.26894,542,50.0
1,85.64283,1187,50.0
0,78.030525,889,50.0
0,87.94475,488,50.0
1,85.749054,1063,50.0
0,45.0,770,50.0
1,85.514534,650,50.0
0,75.28564,489,50.0
0,87.27446,906,50.0
1,86.31435,1116,50.0
0,35.26439,769,50.0
1,87.35338,1023,50.0
0,83.477554,1213,50.0
1,85.7951,1168,50.0
0,48.189682,774,50.0
0,78.030525,715,50.0
0,78.74476,906,50.0
0,68.198586,191,50.0
1,86.5206,1277,50.0
1,85.19042,465,50.0
0,83.78232,884,50.0
0,81.82866,534,50.0
1,85.381714,1378,50.0
0,56.309933,769,50.0
0,35.26439,776,50.0
0,26.56505,206,50.0
0,35.26439,796,50.0
1,86.25178,1109,50.0
0,88.47733,1136,50.0
0,76.06791,177,50.0
1,85.08541,1261,50.0
1,85.14314,877,50.0
0,83.59076,665,50.0
0,80.66413,833,50.0
0,82.519485,1020,50.0
0,45.0,783,50.0
0,84.88891,978,50.0
1,81.52128,1628,50.0
0,87.400116,1430,50.0
1,86.219284,1255,50.0
0,87.324684,637,50.0
0,84.26801,1527,50.0
1,85.5384,970,50.0
1,86.310524,953,50.0
0,84.20977,1338,50.0
0,83.745384,606,50.0
1,87.46518,556,50.0
0,87.66415,707,50.0
0,72.4516,804,50.0
1,85.749054,703,50.0
1,85.37042,924,50.0
0,54.73561,180,50.0
1,86.506065,1334,50.0
0,0.0,192,50.0
0,57.688465,769,50.0
0,84.023766,1101,50.0
0,83.79145,1287,50.0
0,64.7606,775,50.0
0,64.7606,776,50.0
0,84.20977,564,50.0
1,85.55186,1187,50.0
1,86.64654,1412,50.0
1,86.07568,1360,50.0
0,83.085625,948,50.0
0,82.53537,341,50.0
1,85.177666,829,50.0
1,86.147316,855,50.0
1,85.10339,768,50.0
0,80.60154,864,50.0
0,87.2589,1282,50.0
1,86.85509,658,50.0
0,56.309933,773,50.0
0,45.0,768,50.0
1,86.07568,757,50.0
0,73.398445,774,50.0
1,86.458,893,50.0
0,83.79145,1462,50.0
0,83.477554,622,50.0
0,83.1962,1000,50.0
0,0.0,787,50.0
0,35.26439,786,50.0
1,86.02645,404,50.0
0,87.434875,1451,50.0
1,83.99924,1077,50.0
0,57.688465,166,50.0
0,83.66949,569,50.0
0,82.92944,734,50.0
0,87.99537,364,50.0
0,83.3244,736,50.0
1,85.04885,902,50.0
0,60.982857,180,50.0
1,86.47313,950,50.0
0,45.0,773,50.0
0,60.982857,780,50.0
0,77.760445,1245,50.0
0,84.71802,569,50.0
1,57.688465,791,50.0
1,85.07179,828,50.0
1,82.42198,1275,50.0
0,83.39135,873,50.0
1,84.58403,203,50.0
0,88.30724,1424,50.0
1,85.601295,665,50.0
0,82.40536,1079,50.0
1,82.10485,828,50.0
1,87.05172,657,50.0
0,82.79088,584,50.0
1,85.26894,1049,50.0
1,86.962975,1287,50.0
0,68.198586,792,50.0
0,64.12331,200,50.0
0,57.688465,785,50.0
0,82.9958,793,50.0
1,86.68048,916,50.0
0,84.78948,1011,50.0
0,79.34469,844,50.0
0,80.56977,686,50.0
1,85.59154,912,50.0
0,35.26439,784,50.0
1,57.688465,782,50.0
0,63.434948,183,50.0
0,82.04803,783,50.0
1,86.55691,1176,50.0
1,85.78942,534,50.0
1,86.071075,913,50.0
1,85.71352,1183,50.0
0,87.97576,875,50.0
0,83.99924,906,50.0
0,84.063995,1102,50.0
1,86.83958,1789,50.0
0,45.0,815,50.0
0,0.0,798,50.0
0,57.688465,774,50.0
0,26.56505,797,50.0
0,81.47448,1132,50.0
0,84.45883,899,50.0
0,65.90515,153,50.0
0,80.56977,1256,50.0
0,87.944084,1520,50.0
0,87.76962,922,50.0
0,83.278625,888,50.0
0,82.04803,419,50.0
0,76.91152,253,50.0
1,86.310524,890,50.0
0,87.91433,922,50.0
0,81.89028,828,50.0
1,87.03598,816,50.0
0,54.73561,817,50.0
1,86.484764,1352,50.0
0,84.20236,701,50.0
1,85.25274,1317,50.0
0,71.06817,807,50.0
1,85.19042,241,50.0
0,80.60154,1042,50.0
0,82.92944,273,50.0
0,48.189682,784,50.0
0,82.10485,339,50.0
1,86.62771,942,50.0
0,82.71847,916,50.0
0,83.29016,604,50.0
0,75.636696,770,50.0
0,84.91414,916,50.0
0,26.56505,157,50.0
1,86.80662,1051,50.0
0,87.716675,802,50.0
0,84.82678,814,50.0
1,86.219284,808,50.0
1,87.01291,1027,50.0
0,79.155495,1338,50.0
0,48.189682,772,50.0
0,64.12331,137,50.0
0,87.41996,886,50.0
0,82.92944,478,50.0
0,48.189682,784,50.0
0,82.42198,292,50.0
0,56.309933,795,50.0
1,86.56156,1272,50.0
1,86.58758,1490,50.0
1,77.395615,1069,50.0
0,64.12331,511,50.0
0,84.289406,934,50.0
0,56.309933,775,50.0
1,84.958626,757,50.0
1,86.63499,820,50.0
1,85.88286,970,50.0
1,86.70934,1182,50.0
0,0.0,768,50.0
0,81.069855,834,50.0
0,69.62547,842,50.0
0,80.56977,326,50.0
0,87.27446,389,50.0
1,85.15617,626,50.0
1,86.004776,1254,50.0
1,85.88551,1333,50.0
0,63.434948,172,50.0
0,68.58328,883,50.0
1,86.204796,977,50.0
0,84.31756,1122,50.0
0,82.42198,1010,50.0
0,74.206825,812,50.0
1,85.27297,1285,50.0
1,85.6709,1327,50.0
0,78.09531,462,50.0
1,85.25274,1133,50.0
1,85.80918,1016,50.0
1,85.81198,1242,50.0
0,87.79414,1143,50.0
0,35.26439,192,50.0
1,85.25274,442,50.0
0,80.9311,925,50.0
0,83.8096,1011,50.0
0,69.62547,866,50.0
1,86.12535,491,50.0
1,60.982857,776,50.0
0,84.52875,886,50.0
1,84.958626,238,50.0
0,72.4516,843,50.0
0,84.88891,1236,50.0
1,86.40435,900,50.0
0,68.58328,383,50.0
0,83.29016,631,50.0
0,87.38731,997,50.0
1,86.51093,991,50.0
1,80.56977,776,50.0
0,84.43273,1334,50.0
1,87.06818,1031,50.0
0,68.198586,272,50.0
0,76.366974,461,50.0
0,84.60806,598,50.0
0,82.40536,906,50.0
0,26.56505,803,50.0
0,88.63703,1283,50.0
0,83.14771,1019,50.0
1,86.770035,1105,50.0
1,85.86413,947,50.0
1,86.41141,927,50.0
0,64.12331,772,50.0
1,85.66781,908,50.0
0,87.61818,1058,50.0
1,86.68465,1299,50.0
0,84.70676,826,50.0
1,86.91939,465,50.0
0,48.189682,919,50.0
0,26.56505,786,50.0
0,84.91414,847,50.0
1,87.11317,1293,50.0
0,83.33571,883,50.0
1,85.92473,962,50.0
1,85.898705,844,50.0
1,85.751976,450,50.0
0,76.82529,206,50.0
1,86.43061,1098,50.0
1,86.18169,1261,50.0
1,85.396645,427,50.0
0,78.030525,488,50.0
0,87.46765,1395,50.0
0,54.73561,171,50.0
1,85.381714,1029,50.0
0,87.3085,1563,50.0
1,85.42971,1123,50.0
0,78.09531,661,50.0
1,86.151665,1675,50.0
1,83.30163,1020,50.0
0,45.0,774,50.0
0,82.9958,465,50.0
0,0.0,768,50.0
0,48.189682,800,50.0
0,73.398445,208,50.0
1,85.834175,1038,50.0
0,84.35902,1205,50.0
0,45.0,191,50.0
0,45.0,166,50.0
0,45.0,804,50.0
1,86.19434,433,50.0
1,86.285416,865,50.0
1,86.064125,1415,50.0
0,84.39959,361,50.0
1,85.30087,759,50.0
0,76.82529,184,50.0
1,86.60708,1581,50.0
0,72.4516,777,50.0
1,87.42972,785,50.0
0,60.982857,769,50.0
1,85.08541,914,50.0
1,85.19042,972,50.0
1,85.68014,1153,50.0
0,77.760445,875,50.0
1,86.10976,1422,50.0
0,83.33571,925,50.0
0,82.285835,1345,50.0
1,57.688465,772,50.0
1,86.93595,505,50.0
0,60.982857,775,50.0
0,64.12331,766,50.0
0,54.73561,812,50.0
1,81.544395,329,50.0
1,86.9587,1199,50.0
0,84.8109,984,50.0
1,85.5384,1531,50.0
0,48.189682,151,50.0
0,81.069855,979,50.0
0,79.857895,273,50.0
0,48.189682,789,50.0
0,83.66949,825,50.0
0,87.55393,631,50.0
1,84.31756,397,50.0
0,83.110664,413,50.0
0,83.33571,1527,50.0
1,0.0,768,50.0
0,83.466965,1329,50.0
1,85.20728,661,50.0
1,85.10339,1580,50.0
1,86.18592,1004,50.0
0,54.73561,813,50.0
0,0.0,768,50.0
